"Tag Code","Site Name","Release Date MMDDYYYY","Species Code","Species Name","Run Code","Run Name","Rear Type Code","Rear Type Name","Brood Year YYYY","First Obs Date Max","Last Obs Date Min"
"3DD.003D747DAA","PRA - Priest Rapids Adult","4/16/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","06/05/2022","06/05/2022"
"3DD.003D749DBA","RIA - Rock Island Adult","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","06/05/2022","06/05/2022"
"3DD.0077779E5F","ICL - Lower Icicle Instream Array","4/21/2016","1","Chinook","1","Spring","H","Hatchery Reared","2014","06/05/2022","06/05/2022"
"3DD.003C068577","RIA - Rock Island Adult","4/20/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/04/2022","06/04/2022"
"3DD.003D39D02B","RIA - Rock Island Adult","4/20/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/04/2022","06/04/2022"
"3DD.003D39DCA8","LNF - Leavenworth NFH Adult Ladder","4/21/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/04/2022","06/06/2022"
"3DD.003D440F8F","LNF - Leavenworth NFH Adult Ladder","4/20/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/04/2022","06/06/2022"
"3DD.003D70EDBF","RIA - Rock Island Adult","4/16/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","06/04/2022","06/04/2022"
"3DD.003C068A02","LNF - Leavenworth NFH Adult Ladder","4/20/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/03/2022","06/05/2022"
"3DD.003D39D47D","LNF - Leavenworth NFH Adult Ladder","4/21/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/03/2022","06/06/2022"
"3DD.003D39E2CD","ICL - Lower Icicle Instream Array","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/03/2022","06/23/2022"
"3DD.003D39E800","RIA - Rock Island Adult","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/03/2022","06/03/2022"
"3DD.003D39E9CA","ICL - Lower Icicle Instream Array","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/03/2022","07/08/2022"
"3DD.003D39E9F9","ICL - Lower Icicle Instream Array","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/03/2022","06/03/2022"
"3DD.003D39F4EA","ICL - Lower Icicle Instream Array","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/03/2022","06/03/2022"
"3DD.003D39F88F","ICL - Lower Icicle Instream Array","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/03/2022","06/04/2022"
"3DD.003D3A005B","LNF - Leavenworth NFH Adult Ladder","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/03/2022","06/06/2022"
"3DD.003D70E9B4","PRA - Priest Rapids Adult","4/16/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","06/03/2022","06/03/2022"
"3DD.003D39D0D9","TUF - Tumwater Dam Adult Fishway","4/20/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/02/2022","06/02/2022"
"3DD.003D39D5D6","ICL - Lower Icicle Instream Array","4/21/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/02/2022","06/26/2022"
"3DD.003D39D8E0","LNF - Leavenworth NFH Adult Ladder","4/21/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/02/2022","06/05/2022"
"3DD.003D39D945","ICL - Lower Icicle Instream Array","4/21/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/02/2022","06/04/2022"
"3DD.003D39DE73","LNF - Leavenworth NFH Adult Ladder","4/21/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/02/2022","06/08/2022"
"3DD.003D39E1A1","ICL - Lower Icicle Instream Array","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/02/2022","07/13/2022"
"3DD.003D39E4A2","ICL - Lower Icicle Instream Array","4/21/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/02/2022","06/02/2022"
"3DD.003D39E4C8","ICL - Lower Icicle Instream Array","4/21/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/02/2022","06/28/2022"
"3DD.003D39ECF5","LNF - Leavenworth NFH Adult Ladder","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/02/2022","06/05/2022"
"3DD.003D39ED71","ICL - Lower Icicle Instream Array","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/02/2022","06/02/2022"
"3DD.003D39ED89","ICL - Lower Icicle Instream Array","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/02/2022","06/02/2022"
"3DD.003D39EDF7","ICL - Lower Icicle Instream Array","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/02/2022","06/21/2022"
"3DD.003D39F3A6","ICL - Lower Icicle Instream Array","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/02/2022","07/01/2022"
"3DD.003D39F56C","ICL - Lower Icicle Instream Array","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/02/2022","06/02/2022"
"3DD.003D39F5B6","ICL - Lower Icicle Instream Array","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/02/2022","06/02/2022"
"3DD.003D39F5FF","ICL - Lower Icicle Instream Array","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/02/2022","06/21/2022"
"3DD.003D39F63F","ICL - Lower Icicle Instream Array","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/02/2022","07/16/2022"
"3DD.003D3A010E","RIA - Rock Island Adult","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/02/2022","06/02/2022"
"3DD.003D3A048E","LNF - Leavenworth NFH Adult Ladder","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/02/2022","06/05/2022"
"3DD.003D3A06AC","LNF - Leavenworth NFH Adult Ladder","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/02/2022","06/07/2022"
"3DD.003D440DDC","ICL - Lower Icicle Instream Array","4/20/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/02/2022","06/02/2022"
"3DD.003D747D51","RIA - Rock Island Adult","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","06/02/2022","06/02/2022"
"3DD.003D748891","RIA - Rock Island Adult","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","06/02/2022","06/02/2022"
"3DD.003D749C67","PRA - Priest Rapids Adult","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","06/02/2022","06/02/2022"
"3DD.003D39D02B","PRA - Priest Rapids Adult","4/20/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/01/2022","06/01/2022"
"3DD.003D39D47D","ICL - Lower Icicle Instream Array","4/21/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/01/2022","06/02/2022"
"3DD.003D39E083","BON","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/01/2022","06/02/2022"
"3DD.003D39F9F4","RIA - Rock Island Adult","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/01/2022","06/01/2022"
"3DD.003D440A71","ICL - Lower Icicle Instream Array","4/21/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/01/2022","06/27/2022"
"3DD.003D440F3E","ICL - Lower Icicle Instream Array","4/20/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","06/01/2022","07/03/2022"
"3DD.003D70EB3D","LNF - Leavenworth NFH Adult Ladder","4/16/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","06/01/2022","06/08/2022"
"3DD.003D70EDBF","PRA - Priest Rapids Adult","4/16/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","06/01/2022","06/01/2022"
"3DD.003D746C1D","RIA - Rock Island Adult","4/16/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","06/01/2022","06/01/2022"
"3DD.003D749DBA","PRA - Priest Rapids Adult","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","06/01/2022","06/01/2022"
"3DD.003C0685C9","ICL - Lower Icicle Instream Array","4/20/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/31/2022","05/31/2022"
"3DD.003D39D0A0","RIA - Rock Island Adult","4/20/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/31/2022","06/01/2022"
"3DD.003D39D62F","ICL - Lower Icicle Instream Array","4/21/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/31/2022","06/16/2022"
"3DD.003D39D8E0","ICL - Lower Icicle Instream Array","4/21/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/31/2022","05/31/2022"
"3DD.003D39E624","LNF - Leavenworth NFH Adult Ladder","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/31/2022","06/05/2022"
"3DD.003D3A010E","PRA - Priest Rapids Adult","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/31/2022","05/31/2022"
"3DD.003D44060E","RIA - Rock Island Adult","4/20/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/31/2022","05/31/2022"
"3DD.003D440645","RIA - Rock Island Adult","4/20/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/31/2022","05/31/2022"
"3DD.003D70EB3D","ICL - Lower Icicle Instream Array","4/16/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","05/31/2022","05/31/2022"
"3DD.003C068577","PRA - Priest Rapids Adult","4/20/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/30/2022","05/30/2022"
"3DD.003D39E657","RIA - Rock Island Adult","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/30/2022","05/30/2022"
"3DD.003D39F9F4","PRA - Priest Rapids Adult","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/30/2022","05/30/2022"
"3DD.003D70DD8D","RIA - Rock Island Adult","4/16/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","05/30/2022","05/30/2022"
"3DD.003D70E9B4","MCN","4/16/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","05/30/2022","05/30/2022"
"3DD.003D39DE73","ICL - Lower Icicle Instream Array","4/21/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/29/2022","06/01/2022"
"3DD.003D39E800","PRA - Priest Rapids Adult","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/29/2022","05/29/2022"
"3DD.003D747D51","PRA - Priest Rapids Adult","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","05/29/2022","05/29/2022"
"3DD.003D74806D","RIA - Rock Island Adult","4/16/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","05/29/2022","05/29/2022"
"3DD.003D748548","RIA - Rock Island Adult","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","05/29/2022","05/29/2022"
"3DD.003D748891","PRA - Priest Rapids Adult","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","05/29/2022","05/29/2022"
"3DD.003D748F5A","RIA - Rock Island Adult","4/16/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","05/29/2022","05/29/2022"
"3DD.003D749734","RIA - Rock Island Adult","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","05/29/2022","05/29/2022"
"3DD.003D39CE91","RIA - Rock Island Adult","4/20/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/28/2022","05/28/2022"
"3DD.003D39F379","RIA - Rock Island Adult","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/28/2022","05/28/2022"
"3DD.003D70DF12","RIA - Rock Island Adult","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","05/28/2022","05/28/2022"
"3DD.003D70E589","RIA - Rock Island Adult","4/16/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","05/28/2022","05/28/2022"
"3DD.003D747DAA","MCN","4/16/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","05/28/2022","05/28/2022"
"3DD.003D39D02B","MCN","4/20/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/27/2022","05/26/2022"
"3DD.003D39E657","PRA - Priest Rapids Adult","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/27/2022","05/27/2022"
"3DD.003D39ECF5","ICL - Lower Icicle Instream Array","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/27/2022","06/02/2022"
"3DD.003D3A010E","MCN","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/27/2022","05/27/2022"
"3DD.003D3A070F","LNF - Leavenworth NFH Adult Ladder","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/27/2022","06/03/2022"
"3DD.003D70DD8D","PRA - Priest Rapids Adult","4/16/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","05/27/2022","05/27/2022"
"3DD.003D70EDBF","MCN","4/16/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","05/27/2022","05/27/2022"
"3DD.003D7468D3","RIA - Rock Island Adult","4/16/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","05/27/2022","05/27/2022"
"3DD.003D746C1D","PRA - Priest Rapids Adult","4/16/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","05/27/2022","05/27/2022"
"3DD.003D747CD5","MCN","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","05/27/2022","05/27/2022"
"3DD.003D748F5A","PRA - Priest Rapids Adult","4/16/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","05/27/2022","05/27/2022"
"3DD.003D749C67","MCN","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","05/27/2022","05/27/2022"
"3DD.003D749DBA","MCN","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","05/27/2022","05/27/2022"
"3DD.003C068577","MCN","4/20/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/26/2022","05/26/2022"
"3DD.003D39E254","ICL - Lower Icicle Instream Array","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/26/2022","07/11/2022"
"3DD.003D39EE52","RIA - Rock Island Adult","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/26/2022","05/26/2022"
"3DD.003D44060E","PRA - Priest Rapids Adult","4/20/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/26/2022","05/26/2022"
"3DD.003D70DBD5","PRA - Priest Rapids Adult","4/16/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","05/26/2022","05/26/2022"
"3DD.003D70DBD6","RIA - Rock Island Adult","4/16/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","05/26/2022","05/26/2022"
"3DD.003D70E589","PRA - Priest Rapids Adult","4/16/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","05/26/2022","05/26/2022"
"3DD.003D746AA0","ICL - Lower Icicle Instream Array","4/16/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","05/26/2022","05/26/2022"
"3DD.003D39D0A0","PRA - Priest Rapids Adult","4/20/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/25/2022","05/25/2022"
"3DD.003D39DC12","ICL - Lower Icicle Instream Array","4/21/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/25/2022","06/03/2022"
"3DD.003D39E96C","ICL - Lower Icicle Instream Array","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/25/2022","06/02/2022"
"3DD.003D39F379","PRA - Priest Rapids Adult","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/25/2022","05/25/2022"
"3DD.003D39F9F4","MCN","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/25/2022","05/25/2022"
"3DD.003D440645","PRA - Priest Rapids Adult","4/20/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/25/2022","05/25/2022"
"3DD.003D440CD8","ICL - Lower Icicle Instream Array","4/20/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/25/2022","07/09/2022"
"3DD.003D70DF12","PRA - Priest Rapids Adult","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","05/25/2022","05/25/2022"
"3DD.003D748548","PRA - Priest Rapids Adult","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","05/25/2022","05/25/2022"
"3DD.003D748891","MCN","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","05/25/2022","05/25/2022"
"3DD.003D749734","PRA - Priest Rapids Adult","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","05/25/2022","05/25/2022"
"3DD.003D749AE0","RIA - Rock Island Adult","4/14/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","05/25/2022","05/25/2022"
"3DD.003D39D346","RIA - Rock Island Adult","4/21/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/24/2022","05/24/2022"
"3DD.003D39ECAB","RIA - Rock Island Adult","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/24/2022","05/24/2022"
"3DD.003D4405C9","RIA - Rock Island Adult","4/20/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/24/2022","05/24/2022"
"3DD.003D440BAB","RRF - Rocky Reach Fishway","4/21/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/24/2022","05/24/2022"
"3DD.003D440F2A","ICL - Lower Icicle Instream Array","4/20/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/24/2022","07/20/2022"
"3DD.003D70DBD6","PRA - Priest Rapids Adult","4/16/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","05/24/2022","05/24/2022"
"3DD.003D70E9B4","BON","4/16/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","05/24/2022","05/24/2022"
"3DD.003C0685C9","RIA - Rock Island Adult","4/20/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/23/2022","05/23/2022"
"3DD.003D39CE91","PRA - Priest Rapids Adult","4/20/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/23/2022","05/23/2022"
"3DD.003D39D5D6","RIA - Rock Island Adult","4/21/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/23/2022","05/23/2022"
"3DD.003D39DBD9","ICL - Lower Icicle Instream Array","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/23/2022","06/21/2022"
"3DD.003D39DEBB","RIA - Rock Island Adult","4/21/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/23/2022","05/23/2022"
"3DD.003D39E800","MCN","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/23/2022","05/23/2022"
"3DD.003D39F844","ICL - Lower Icicle Instream Array","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/23/2022","05/23/2022"
"3DD.003D3A005B","ICL - Lower Icicle Instream Array","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/23/2022","06/02/2022"
"3DD.003D3A0349","RIA - Rock Island Adult","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/23/2022","05/24/2022"
"3DD.003D440D99","ICL - Lower Icicle Instream Array","4/20/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/23/2022","06/11/2022"
"3DD.003D7468D3","PRA - Priest Rapids Adult","4/16/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","05/23/2022","05/23/2022"
"3DD.003D74806D","PRA - Priest Rapids Adult","4/16/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","05/23/2022","05/23/2022"
"3DD.003D748F5A","MCN","4/16/2021","1","Chinook","1","Spring","H","Hatchery Reared","2019","05/23/2022","05/23/2022"
"3DD.003C068879","ICL - Lower Icicle Instream Array","4/20/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/22/2022","07/29/2022"
"3DD.003D39D346","PRA - Priest Rapids Adult","4/21/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/22/2022","05/22/2022"
"3DD.003D39D62F","RIA - Rock Island Adult","4/21/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/22/2022","05/23/2022"
"3DD.003D39D652","RIA - Rock Island Adult","4/21/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/22/2022","05/22/2022"
"3DD.003D39D945","RIA - Rock Island Adult","4/21/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/22/2022","05/22/2022"
"3DD.003D39DE73","RIA - Rock Island Adult","4/21/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/22/2022","05/22/2022"
"3DD.003D39E231","RIA - Rock Island Adult","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/22/2022","05/22/2022"
"3DD.003D39E478","RIA - Rock Island Adult","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/22/2022","05/22/2022"
"3DD.003D39E657","MCN","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/22/2022","05/22/2022"
"3DD.003D39ECAB","PRA - Priest Rapids Adult","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/22/2022","05/22/2022"
"3DD.003D39ED89","RIA - Rock Island Adult","4/22/2020","1","Chinook","1","Spring","H","Hatchery Reared","2018","05/22/2022","05/22/2022"
